factor,row_variable,col_variable,mean_corr,p_value,stars,n_months
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,Ctrl_log_fund_size,0.03865342462915019,6.263652498738651e-06,***,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,Ctrl_fund_age,-0.01706647439637487,0.050891296582027276,*,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,FAC_rank_vol_m6_n6_pairwise1,-0.00275859267473417,0.7874773399269068,,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,CtrlRetSTR,0.04037899045295926,0.0808599688122275,*,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,CtrlRetLTM,1.0,,,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,CtrlVol,0.05129063300734859,0.06528929460397163,*,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,as_偏股混合型基金,-0.01809206422177676,0.01774808685264111,**,144
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,Ctrl_log_fund_size,0.12505296996223925,1.3805563138250583e-39,***,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,Ctrl_fund_age,-0.057127507609473126,1.5907073444139903e-09,***,145
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,FAC_rank_vol_m6_n6_pairwise1,-0.19980514525431609,6.164782550373929e-32,***,145
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,CtrlRetSTR,-0.01569252166463241,0.564295719815767,,145
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,CtrlRetLTM,0.05129063300734859,0.06528929460397163,*,145
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,CtrlVol,1.0,,,145
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,as_偏股混合型基金,-0.0021643094378674,0.7422484470780643,,144
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,Ctrl_log_fund_size,-0.08039496161259795,2.1044498292864408e-16,***,145
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,Ctrl_fund_age,-0.09848202288062946,2.326417980897367e-18,***,145
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,FAC_rank_vol_m6_n6_pairwise1,-0.019896245343881538,0.06662556334670866,*,144
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,CtrlRetSTR,-0.006921632378876438,0.3638864515953214,,144
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,CtrlRetLTM,-0.01809206422177676,0.01774808685264111,**,144
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,CtrlVol,-0.0021643094378674,0.7422484470780643,,144
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,as_偏股混合型基金,1.0,,,144
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,Ctrl_log_fund_size,0.24286735535428491,2.9381882990909315e-25,***,144
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,Ctrl_fund_age,0.28313333840866384,3.647753132002632e-27,***,144
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,FAC_rank_vol_m6_n6_pairwise1,0.018355277925303358,0.050024087673481196,*,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,CtrlRetSTR,0.03865342462915019,6.263652498738651e-06,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,CtrlRetLTM,0.12505296996223925,1.3805563138250583e-39,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,CtrlVol,-0.08039496161259795,2.1044498292864408e-16,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,as_偏股混合型基金,0.24286735535428491,2.9381882990909315e-25,***,144
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,Ctrl_log_fund_size,1.0,,,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,Ctrl_fund_age,0.7450640491356048,9.137007052595877e-167,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,FAC_rank_vol_m6_n6_pairwise1,0.026056724209957405,0.007654052966196646,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,CtrlRetSTR,-0.01706647439637487,0.050891296582027276,*,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,CtrlRetLTM,-0.057127507609473126,1.5907073444139903e-09,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,CtrlVol,-0.09848202288062946,2.326417980897367e-18,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,as_偏股混合型基金,0.28313333840866384,3.647753132002632e-27,***,144
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,Ctrl_log_fund_size,0.7450640491356048,9.137007052595877e-167,***,145
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,Ctrl_fund_age,1.0,,,145
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,1.0,,,115
