estimate_date,forward_start,forward_end,year,fund_code,bucket,fund_forward_return,benchmark_5050_return,excess_vs_5050
2016-02-05,2016-02-19,2016-03-11,2016,532,wrong,-0.10097232610321627,0.008487478401180137,-0.10945980450439641
2016-02-05,2016-02-19,2016-03-11,2016,547,wrong,0.0017261219792863436,0.008487478401180137,-0.006761356421893794
2016-02-05,2016-02-19,2016-03-11,2016,551,wrong,-0.06313775510204078,0.008487478401180137,-0.07162523350322092
2016-02-05,2016-02-19,2016-03-11,2016,589,wrong,-0.013832384052075097,0.008487478401180137,-0.022319862453255235
2016-02-05,2016-02-19,2016-03-11,2016,591,wrong,-0.08147080028839226,0.008487478401180137,-0.0899582786895724
2016-02-05,2016-02-19,2016-03-11,2016,612,wrong,-0.08098159509202463,0.008487478401180137,-0.08946907349320476
2016-02-05,2016-02-19,2016-03-11,2016,778,wrong,-0.06879606879606903,0.008487478401180137,-0.07728354719724917
2016-03-11,2016-03-18,2016-04-08,2016,82,correct,0.10190217391304368,0.0651474913522605,0.03675468256078318
2016-03-11,2016-03-18,2016-04-08,2016,746,correct,0.11392405063291133,0.0651474913522605,0.04877655928065083
2016-03-11,2016-03-18,2016-04-08,2016,61,correct,0.16013824884792593,0.0651474913522605,0.09499075749566543
2016-03-11,2016-03-18,2016-04-08,2016,893,correct,0.14563106796116543,0.0651474913522605,0.08048357660890493
2016-03-11,2016-03-18,2016-04-08,2016,884,correct,0.10901001112347042,0.0651474913522605,0.04386251977120992
2016-03-11,2016-03-18,2016-04-08,2016,120,correct,0.07078853046594968,0.0651474913522605,0.0056410391136891835
2016-03-11,2016-03-18,2016-04-08,2016,127,correct,0.15767517499823236,0.0651474913522605,0.09252768364597186
2016-03-11,2016-03-18,2016-04-08,2016,854,correct,0.0899621212121211,0.0651474913522605,0.024814629859860604
2016-03-11,2016-03-18,2016-04-08,2016,831,correct,0.09847806624888111,0.0651474913522605,0.03333057489662061
2016-03-11,2016-03-18,2016-04-08,2016,308,correct,0.12521055586749008,0.0651474913522605,0.06006306451522958
2016-03-11,2016-03-18,2016-04-08,2016,432,correct,0.13030069390902077,0.0651474913522605,0.06515320255676027
2016-03-11,2016-03-18,2016-04-08,2016,547,correct,0.11430212521539329,0.0651474913522605,0.04915463386313279
2016-03-11,2016-03-18,2016-04-08,2016,761,correct,0.11853448275862033,0.0651474913522605,0.05338699140635983
2016-03-11,2016-03-18,2016-04-08,2016,756,correct,0.13383600377002858,0.0651474913522605,0.06868851241776808
2016-03-11,2016-03-18,2016-04-08,2016,20,correct,0.10496850944716596,0.0651474913522605,0.03982101809490546
2016-03-11,2016-03-18,2016-04-08,2016,550,correct,0.12596401028277637,0.0651474913522605,0.06081651893051587
2016-03-11,2016-03-18,2016-04-08,2016,729,correct,0.10450038138825302,0.0651474913522605,0.039352890035992516
2016-03-11,2016-03-18,2016-04-08,2016,551,correct,0.14159292035398208,0.0651474913522605,0.07644542900172158
2016-03-11,2016-03-18,2016-04-08,2016,940,correct,0.07081339712918666,0.0651474913522605,0.005665905776926161
2016-03-11,2016-03-18,2016-04-08,2016,418,correct,0.13217391304347847,0.0651474913522605,0.06702642169121797
2016-03-11,2016-03-18,2016-04-08,2016,457,correct,0.1305890702625978,0.0651474913522605,0.0654415789103373
2016-03-11,2016-03-18,2016-04-08,2016,828,wrong,0.12447552447552468,0.0651474913522605,0.05932803312326418
2016-03-11,2016-03-18,2016-04-08,2016,867,wrong,0.06815020862308763,0.0651474913522605,0.0030027172708271266
2016-03-11,2016-03-18,2016-04-08,2016,549,wrong,0.17500000000000027,0.0651474913522605,0.10985250864773977
2016-03-11,2016-03-18,2016-04-08,2016,209,wrong,0.1595131326073027,0.0651474913522605,0.09436564125504221
2016-03-11,2016-03-18,2016-04-08,2016,409,wrong,0.11358220810166797,0.0651474913522605,0.04843471674940747
2016-03-11,2016-03-18,2016-04-08,2016,411,wrong,0.1428571428571428,0.0651474913522605,0.0777096515048823
2016-03-11,2016-03-18,2016-04-08,2016,778,wrong,0.13632365875109942,0.0651474913522605,0.07117616739883892
2016-03-11,2016-03-18,2016-04-08,2016,471,wrong,0.15338345864661607,0.0651474913522605,0.08823596729435557
2016-03-11,2016-03-18,2016-04-08,2016,793,wrong,0.1301843317972351,0.0651474913522605,0.0650368404449746
2016-03-11,2016-03-18,2016-04-08,2016,866,wrong,0.1880597014925376,0.0651474913522605,0.12291221014027709
2016-03-11,2016-03-18,2016-04-08,2016,711,wrong,0.11172161172161155,0.0651474913522605,0.046574120369351046
2016-03-11,2016-03-18,2016-04-08,2016,524,wrong,0.16869469026548667,0.0651474913522605,0.10354719891322617
2016-03-11,2016-03-18,2016-04-08,2016,354,wrong,0.11803588290840428,0.0651474913522605,0.05288839155614378
2016-03-11,2016-03-18,2016-04-08,2016,339,wrong,0.0859649122807018,0.0651474913522605,0.0208174209284413
2016-03-11,2016-03-18,2016-04-08,2016,31,wrong,0.07155322862129121,0.0651474913522605,0.006405737269030709
2016-03-11,2016-03-18,2016-04-08,2016,577,wrong,0.10792264504054927,0.0651474913522605,0.04277515368828877
2016-03-11,2016-03-18,2016-04-08,2016,751,wrong,0.06454121306376392,0.0651474913522605,-0.0006062782884965756
2016-03-11,2016-03-18,2016-04-08,2016,251,wrong,0.08317580340264641,0.0651474913522605,0.01802831205038591
2016-03-11,2016-03-18,2016-04-08,2016,894,wrong,0.01491146318732528,0.0651474913522605,-0.05023602816493522
2016-03-11,2016-03-18,2016-04-08,2016,172,wrong,0.06639004149377592,0.0651474913522605,0.0012425501415154194
2016-03-11,2016-03-18,2016-04-08,2016,916,wrong,0.06958073148974164,0.0651474913522605,0.0044332401374811425
2016-04-08,2016-04-15,2016-05-06,2016,592,correct,-0.0021834061135369565,-0.018381289177926696,0.01619788306438974
2016-04-08,2016-04-15,2016-05-06,2016,780,correct,-0.025726141078838305,-0.018381289177926696,-0.007344851900911609
2016-04-08,2016-04-15,2016-05-06,2016,308,correct,0.012974051896207373,-0.018381289177926696,0.03135534107413407
2016-04-08,2016-04-15,2016-05-06,2016,209,correct,-0.014917127071823244,-0.018381289177926696,0.003464162106103452
2016-04-08,2016-04-15,2016-05-06,2016,418,correct,0.01766513056835639,-0.018381289177926696,0.03604641974628309
2016-04-08,2016-04-15,2016-05-06,2016,884,correct,-0.034102306920762326,-0.018381289177926696,-0.01572101774283563
2016-04-08,2016-04-15,2016-05-06,2016,828,correct,-0.011194029850746134,-0.018381289177926696,0.007187259327180562
2016-04-08,2016-04-15,2016-05-06,2016,761,correct,-0.018304431599229565,-0.018381289177926696,7.68575786971315e-05
2016-04-08,2016-04-15,2016-05-06,2016,39,correct,0.01608693336174305,-0.018381289177926696,0.034468222539669746
2016-04-08,2016-04-15,2016-05-06,2016,756,correct,-0.010806317539484689,-0.018381289177926696,0.007574971638442007
2016-04-08,2016-04-15,2016-05-06,2016,612,correct,-0.011402508551881185,-0.018381289177926696,0.006978780626045511
2016-04-08,2016-04-15,2016-05-06,2016,551,correct,-0.03398926654740608,-0.018381289177926696,-0.015607977369479387
2016-04-08,2016-04-15,2016-05-06,2016,978,correct,-0.006661115736885992,-0.018381289177926696,0.011720173441040704
2016-04-08,2016-04-15,2016-05-06,2016,793,correct,-0.02038735983690121,-0.018381289177926696,-0.0020060706589745125
2016-04-08,2016-04-15,2016-05-06,2016,866,correct,-0.0041876046901172526,-0.018381289177926696,0.014193684487809444
2016-04-08,2016-04-15,2016-05-06,2016,354,correct,-0.017736486486486513,-0.018381289177926696,0.0006448026914401828
2016-04-08,2016-04-15,2016-05-06,2016,985,correct,-0.014112903225806495,-0.018381289177926696,0.004268385952120202
2016-04-08,2016-04-15,2016-05-06,2016,339,correct,-0.00646203554119551,-0.018381289177926696,0.011919253636731186
2016-04-08,2016-04-15,2016-05-06,2016,31,correct,-0.01574375678610207,-0.018381289177926696,0.0026375323918246263
2016-04-08,2016-04-15,2016-05-06,2016,577,correct,-0.011824324324324342,-0.018381289177926696,0.006556964853602354
2016-04-08,2016-04-15,2016-05-06,2016,751,correct,-0.0029218407596786067,-0.018381289177926696,0.01545944841824809
2016-04-08,2016-04-15,2016-05-06,2016,894,correct,-0.0045913682277317625,-0.018381289177926696,0.013789920950194934
2016-04-08,2016-04-15,2016-05-06,2016,251,correct,-0.013089005235602191,-0.018381289177926696,0.005292283942324505
2016-04-08,2016-04-15,2016-05-06,2016,172,correct,-0.004539559014267391,-0.018381289177926696,0.013841730163659305
2016-04-08,2016-04-15,2016-05-06,2016,916,correct,-0.011676396997497784,-0.018381289177926696,0.006704892180428912
2016-04-08,2016-04-15,2016-05-06,2016,82,wrong,-0.0012330456226881115,-0.018381289177926696,0.017148243555238585
2016-04-08,2016-04-15,2016-05-06,2016,117,wrong,0.028792134831461036,-0.018381289177926696,0.04717342400938773
2016-04-08,2016-04-15,2016-05-06,2016,955,wrong,-0.023692810457516367,-0.018381289177926696,-0.0053115212795896705
2016-04-08,2016-04-15,2016-05-06,2016,409,wrong,-0.005706134094151216,-0.018381289177926696,0.01267515508377548
2016-04-08,2016-04-15,2016-05-06,2016,991,wrong,0.008064516129032473,-0.018381289177926696,0.02644580530695917
2016-04-08,2016-04-15,2016-05-06,2016,1008,wrong,-0.03267211201866982,-0.018381289177926696,-0.014290822840743123
2016-04-08,2016-04-15,2016-05-06,2016,1009,wrong,-0.028953229398663738,-0.018381289177926696,-0.010571940220737042
2016-04-08,2016-04-15,2016-05-06,2016,1036,wrong,-0.026258205689277836,-0.018381289177926696,-0.00787691651135114
2016-04-08,2016-04-15,2016-05-06,2016,20,wrong,-0.0031665611146295403,-0.018381289177926696,0.015214728063297156
2016-04-08,2016-04-15,2016-05-06,2016,21,wrong,-0.021354484441732713,-0.018381289177926696,-0.0029731952638060166
2016-04-08,2016-04-15,2016-05-06,2016,57,wrong,-0.04268719384184749,-0.018381289177926696,-0.024305904663920797
2016-04-08,2016-04-15,2016-05-06,2016,61,wrong,-0.01688182720953313,-0.018381289177926696,0.0014994619683935673
2016-04-08,2016-04-15,2016-05-06,2016,120,wrong,-0.005857740585774152,-0.018381289177926696,0.012523548592152545
2016-04-08,2016-04-15,2016-05-06,2016,831,wrong,-0.020374898125509522,-0.018381289177926696,-0.0019936089475828256
2016-04-08,2016-04-15,2016-05-06,2016,124,wrong,-0.015786608600980023,-0.018381289177926696,0.002594680576946673
2016-04-08,2016-04-15,2016-05-06,2016,127,wrong,-0.007451291760825929,-0.018381289177926696,0.010929997417100767
2016-04-08,2016-04-15,2016-05-06,2016,199,wrong,0.0047355958958168465,-0.018381289177926696,0.023116885073743543
2016-04-08,2016-04-15,2016-05-06,2016,432,wrong,-0.027967257844474847,-0.018381289177926696,-0.00958596866654815
2016-04-08,2016-04-15,2016-05-06,2016,532,wrong,-0.05676855895196509,-0.018381289177926696,-0.03838726977403839
2016-04-08,2016-04-15,2016-05-06,2016,547,wrong,0.005670103092783485,-0.018381289177926696,0.02405139227071018
2016-04-08,2016-04-15,2016-05-06,2016,589,wrong,-0.0037257824143070994,-0.018381289177926696,0.014655506763619597
2016-04-08,2016-04-15,2016-05-06,2016,591,wrong,0.01572551822730528,-0.018381289177926696,0.034106807405231976
2016-04-08,2016-04-15,2016-05-06,2016,601,wrong,-0.010452961672473893,-0.018381289177926696,0.007928327505452804
2016-04-08,2016-04-15,2016-05-06,2016,940,wrong,0.02502234137622894,-0.018381289177926696,0.04340363055415564
2016-04-08,2016-04-15,2016-05-06,2016,867,wrong,-0.011718750000000222,-0.018381289177926696,0.006662539177926474
2016-05-06,2016-05-13,2016-06-03,2016,82,correct,0.016182821604938225,0.015174531022456028,0.0010082905824821964
2016-05-06,2016-05-13,2016-06-03,2016,866,correct,0.07317073170731692,0.015174531022456028,0.05799620068486089
2016-05-06,2016-05-13,2016-06-03,2016,893,correct,0.0011061946902652942,0.015174531022456028,-0.014068336332190734
2016-05-06,2016-05-13,2016-06-03,2016,913,correct,0.025237529691211513,0.015174531022456028,0.010062998668755485
2016-05-06,2016-05-13,2016-06-03,2016,955,correct,0.005020920502091908,0.015174531022456028,-0.01015361052036412
2016-05-06,2016-05-13,2016-06-03,2016,978,correct,0.01592623637887658,0.015174531022456028,0.0007517053564205511
2016-05-06,2016-05-13,2016-06-03,2016,409,correct,0.015064562410330051,0.015174531022456028,-0.00010996861212597686
2016-05-06,2016-05-13,2016-06-03,2016,1008,correct,0.006031363088057962,0.015174531022456028,-0.009143167934398067
2016-05-06,2016-05-13,2016-06-03,2016,1040,correct,0.0034246575342467,0.015174531022456028,-0.011749873488209328
2016-05-06,2016-05-13,2016-06-03,2016,1047,correct,0.006045949214026569,0.015174531022456028,-0.009128581808429459
2016-05-06,2016-05-13,2016-06-03,2016,1070,correct,0.03925233644859816,0.015174531022456028,0.02407780542614213
2016-05-06,2016-05-13,2016-06-03,2016,39,correct,0.05541284403669744,0.015174531022456028,0.04023831301424141
2016-05-06,2016-05-13,2016-06-03,2016,57,correct,-0.002192982456140302,0.015174531022456028,-0.01736751347859633
2016-05-06,2016-05-13,2016-06-03,2016,61,correct,0.0060606060606061,0.015174531022456028,-0.009113924961849929
2016-05-06,2016-05-13,2016-06-03,2016,117,correct,0.030716723549488067,0.015174531022456028,0.01554219252703204
2016-05-06,2016-05-13,2016-06-03,2016,120,correct,0.0016835016835017313,0.015174531022456028,-0.013491029338954297
2016-05-06,2016-05-13,2016-06-03,2016,127,correct,0.03981293458864066,0.015174531022456028,0.02463840356618463
2016-05-06,2016-05-13,2016-06-03,2016,432,correct,0.025263157894736654,0.015174531022456028,0.010088626872280626
2016-05-06,2016-05-13,2016-06-03,2016,532,correct,0.0625,0.015174531022456028,0.04732546897754397
2016-05-06,2016-05-13,2016-06-03,2016,547,correct,-0.008200922603792793,0.015174531022456028,-0.02337545362624882
2016-05-06,2016-05-13,2016-06-03,2016,550,correct,0.01288541187298664,0.015174531022456028,-0.0022891191494693874
2016-05-06,2016-05-13,2016-06-03,2016,551,correct,0.008641975308641747,0.015174531022456028,-0.006532555713814281
2016-05-06,2016-05-13,2016-06-03,2016,589,correct,0.035153328347045765,0.015174531022456028,0.019978797324589737
2016-05-06,2016-05-13,2016-06-03,2016,601,correct,-0.021126760563380254,0.015174531022456028,-0.03630129158583628
2016-05-06,2016-05-13,2016-06-03,2016,612,correct,0.03114186851211076,0.015174531022456028,0.01596733748965473
2016-05-06,2016-05-13,2016-06-03,2016,646,correct,0.004897959183673528,0.015174531022456028,-0.0102765718387825
2016-05-06,2016-05-13,2016-06-03,2016,940,correct,0.033129904097646046,0.015174531022456028,0.017955373075190018
2016-05-06,2016-05-13,2016-06-03,2016,124,wrong,0.034292035398230114,0.015174531022456028,0.019117504375774086
2016-05-06,2016-05-13,2016-06-03,2016,711,wrong,0.0025041736227047195,0.015174531022456028,-0.012670357399751309
2016-05-06,2016-05-13,2016-06-03,2016,696,wrong,0.031796502384737746,0.015174531022456028,0.016621971362281718
2016-05-06,2016-05-13,2016-06-03,2016,199,wrong,0.027494108405341944,0.015174531022456028,0.012319577382885916
2016-05-06,2016-05-13,2016-06-03,2016,1036,wrong,0.02359550561797752,0.015174531022456028,0.008420974595521491
2016-05-06,2016-05-13,2016-06-03,2016,592,wrong,-0.00547045951859948,0.015174531022456028,-0.020644990541055508
2016-05-06,2016-05-13,2016-06-03,2016,471,wrong,0.03254177660510105,0.015174531022456028,0.01736724558264502
2016-05-06,2016-05-13,2016-06-03,2016,20,wrong,0.01969504447268111,0.015174531022456028,0.004520513450225083
2016-05-06,2016-05-13,2016-06-03,2016,778,wrong,0.030564263322883978,0.015174531022456028,0.01538973230042795
2016-05-06,2016-05-13,2016-06-03,2016,586,wrong,0.08526107072042333,0.015174531022456028,0.0700865396979673
2016-05-06,2016-05-13,2016-06-03,2016,411,wrong,0.028063610851262855,0.015174531022456028,0.012889079828806826
2016-05-06,2016-05-13,2016-06-03,2016,1054,wrong,0.08361970217640291,0.015174531022456028,0.06844517115394688
2016-05-06,2016-05-13,2016-06-03,2016,209,wrong,0.0011217049915870358,0.015174531022456028,-0.014052826030868992
2016-05-06,2016-05-13,2016-06-03,2016,884,wrong,0.03738317757009346,0.015174531022456028,0.022208646547637434
2016-05-06,2016-05-13,2016-06-03,2016,1028,wrong,0.03595206391478034,0.015174531022456028,0.020777532892324313
2016-05-06,2016-05-13,2016-06-03,2016,985,wrong,0.014314928425357643,0.015174531022456028,-0.0008596025970983856
2016-05-06,2016-05-13,2016-06-03,2016,354,wrong,0.03095442820292349,0.015174531022456028,0.01577989718046746
2016-05-06,2016-05-13,2016-06-03,2016,1044,wrong,0.010033444816053505,0.015174531022456028,-0.005141086206402523
2016-05-06,2016-05-13,2016-06-03,2016,339,wrong,0.015447154471544877,0.015174531022456028,0.00027262344908884906
2016-05-06,2016-05-13,2016-06-03,2016,31,wrong,0.024820739106453216,0.015174531022456028,0.009646208083997188
2016-05-06,2016-05-13,2016-06-03,2016,577,wrong,0.04216524216524209,0.015174531022456028,0.02699071114278606
2016-05-06,2016-05-13,2016-06-03,2016,751,wrong,0.054945054945055194,0.015174531022456028,0.039770523922599166
2016-05-06,2016-05-13,2016-06-03,2016,894,wrong,0.00830258302583009,0.015174531022456028,-0.006871947996625938
2016-05-06,2016-05-13,2016-06-03,2016,251,wrong,0.029619805481874817,0.015174531022456028,0.014445274459418789
2016-05-06,2016-05-13,2016-06-03,2016,974,wrong,0.036247334754797356,0.015174531022456028,0.021072803732341328
2016-05-06,2016-05-13,2016-06-03,2016,916,wrong,0.012658227848101111,0.015174531022456028,-0.002516303174354917
2016-05-06,2016-05-13,2016-06-03,2016,172,wrong,0.020195439739413734,0.015174531022456028,0.005020908716957706
2016-06-03,2016-06-17,2016-07-08,2016,82,correct,0.03370786516853941,0.01360215659966002,0.020105708568879388
2016-06-03,2016-06-17,2016-07-08,2016,913,correct,0.0831880689521598,0.01360215659966002,0.06958591235249978
2016-06-03,2016-06-17,2016-07-08,2016,960,correct,0.054650047938638924,0.01360215659966002,0.041047891338978904
2016-06-03,2016-06-17,2016-07-08,2016,971,correct,0.09295499021526399,0.01360215659966002,0.07935283361560397
2016-06-03,2016-06-17,2016-07-08,2016,985,correct,0.05688622754491024,0.01360215659966002,0.04328407094525022
2016-06-03,2016-06-17,2016-07-08,2016,991,correct,0.05310734463276856,0.01360215659966002,0.03950518803310854
2016-06-03,2016-06-17,2016-07-08,2016,1009,correct,0.020785219399537924,0.01360215659966002,0.007183062799877904
2016-06-03,2016-06-17,2016-07-08,2016,1039,correct,0.041333333333333444,0.01360215659966002,0.027731176733673424
2016-06-03,2016-06-17,2016-07-08,2016,1040,correct,0.054545454545454675,0.01360215659966002,0.040943297945794654
2016-06-03,2016-06-17,2016-07-08,2016,1043,correct,0.06197854588796181,0.01360215659966002,0.04837638928830179
2016-06-03,2016-06-17,2016-07-08,2016,409,correct,0.051784464660601603,0.01360215659966002,0.03818230806094158
2016-06-03,2016-06-17,2016-07-08,2016,1047,correct,0.0750893921334923,0.01360215659966002,0.061487235533832285
