estimate_date,window_start,window_end,fund_code,w_growth,w_value,w_cash,weight_sum,r2,valid,net_growth_exposure
2023-01-13,2021-12-31,2023-01-13,5876,0.4064373942361785,0.056995983259822164,0.5365666225039994,1.0,0.6177962244607849,False,0.3494414109763563
2023-01-13,2021-12-31,2023-01-13,5877,0.40690063178319635,0.05643975016693509,0.3699417360706727,0.8332821180208041,0.6185701321535926,False,0.35046088161626127
2023-01-13,2021-12-31,2023-01-13,5885,1.0,0.0,0.0,1.0,0.6828858395935398,False,1.0
2023-01-13,2021-12-31,2023-01-13,5894,1.0,0.0,0.0,1.0,0.5179013641371104,False,1.0
2023-01-13,2021-12-31,2023-01-13,5927,1.0,0.0,0.0,1.0,0.5563792020053535,False,1.0
2023-01-13,2021-12-31,2023-01-13,5928,1.0,8.326672684688674e-17,1.0257570989806521e-16,1.0,0.5565078163030175,False,0.9999999999999999
2023-01-13,2021-12-31,2023-01-13,5955,0.0558356837132081,0.053042803968583505,0.5890892844250837,0.6979677721068753,0.45294023397578986,False,0.002792879744624596
2023-01-13,2021-12-31,2023-01-13,5956,0.056079751763903576,0.052153790668374916,0.3058610797279091,0.4140946221601876,0.45127963415443373,False,0.00392596109552866
2023-01-13,2021-12-31,2023-01-13,5960,0.31503315261449927,0.4884191324063775,0.19654771497912316,0.9999999999999999,0.8244477734139091,True,-0.17338597979187825
2023-01-13,2021-12-31,2023-01-13,5961,0.31648081241540504,0.48738574346328495,0.19613344412131,1.0,0.8252471575128519,True,-0.1709049310478799
2023-01-13,2021-12-31,2023-01-13,5962,0.9999999999999999,1.1109023628972743e-16,0.0,1.0,0.6339797082157983,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,5963,1.0,0.0,0.0,1.0,0.633167216101468,False,1.0
2023-01-13,2021-12-31,2023-01-13,5968,0.9999999999999999,5.781248527138147e-17,8.844379222050502e-17,1.0,0.6319219995562769,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,5969,0.9999999999999998,0.0,1.3877787807814454e-16,0.9999999999999999,0.6319347679462388,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,5970,0.7211695049378706,2.498589825565612e-18,0.2788304950621295,1.0,0.4364086135299916,False,0.7211695049378706
2023-01-13,2021-12-31,2023-01-13,5974,0.10804745063707735,0.13619838525824082,0.7557541641046818,1.0,0.7444457816242022,True,-0.02815093462116347
2023-01-13,2021-12-31,2023-01-13,5975,0.10896201989305583,0.13553688507150294,0.7555010950354412,1.0,0.7462585400114469,True,-0.026574865178447107
2023-01-13,2021-12-31,2023-01-13,5983,1.0,8.420528767959168e-17,0.0,1.0,0.5513808092802088,False,0.9999999999999999
2023-01-13,2021-12-31,2023-01-13,5984,0.22104581217047622,0.07807094471055992,0.7008832431189638,0.9999999999999999,0.682251116265272,False,0.1429748674599163
2023-01-13,2021-12-31,2023-01-13,5985,0.22141463835566716,0.07783765123951726,0.7007477104048154,0.9999999999999998,0.682942756641862,False,0.1435769871161499
2023-01-13,2021-12-31,2023-01-13,6002,1.0,0.0,0.0,1.0,0.5069587082831559,False,1.0
2023-01-13,2021-12-31,2023-01-13,6003,0.9999999999999999,0.0,0.0,0.9999999999999999,0.5074289849658584,False,0.9999999999999999
2023-01-13,2021-12-31,2023-01-13,6005,0.03438892046686652,0.08411622303750692,0.35829882690340736,0.4768039704077808,0.4567843048013033,False,-0.0497273025706404
2023-01-13,2021-12-31,2023-01-13,6006,0.034295651071164376,0.08367235086162926,0.10137394583697211,0.21934194776976573,0.4575812396724972,False,-0.049376699790464884
2023-01-13,2021-12-31,2023-01-13,6013,0.21380929574634572,1.0236589202517332e-17,0.7861907042536542,1.0,0.631480648983426,False,0.21380929574634572
2023-01-13,2021-12-31,2023-01-13,6014,0.21419944977601116,8.159131042949278e-18,0.7858005502239888,0.9999999999999999,0.632048804997122,False,0.21419944977601116
2023-01-13,2021-12-31,2023-01-13,6080,0.9355425747047679,1.2200581003784723e-16,1.838189823612304e-16,0.9355425747047682,0.3572428520001162,False,0.9355425747047678
2023-01-13,2021-12-31,2023-01-13,6081,0.9346437006365305,1.4879649273847106e-16,2.0060211702784647e-15,0.9346437006365326,0.3575429862724876,False,0.9346437006365304
2023-01-13,2021-12-31,2023-01-13,6106,0.2584821223543002,0.5494400851982112,0.19207779244748857,1.0,0.5195918832250999,False,-0.290957962843911
2023-01-13,2021-12-31,2023-01-13,6138,0.20946919906810285,0.6740281128087969,0.11650268812310022,1.0,0.8741148332744506,True,-0.4645589137406941
2023-01-13,2021-12-31,2023-01-13,6190,0.04974235382232446,0.2570445355655159,1.232595164407831e-32,0.3067868893878403,0.15735740040875823,False,-0.20730218174319143
2023-01-13,2021-12-31,2023-01-13,6195,0.47962463647189796,0.27162375522839727,0.24875160829970444,0.9999999999999997,0.4549434383212303,False,0.2080008812435007
2023-01-13,2021-12-31,2023-01-13,6228,0.9999999999999998,0.0,1.2490009027033009e-16,0.9999999999999999,0.5378685369988674,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,6229,0.9999999999999999,1.1127027046766668e-16,0.0,1.0,0.5381837260355217,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,6251,0.9999999999999999,4.5882594117099276e-17,0.0,0.9999999999999999,0.562424876090176,False,0.9999999999999999
2023-01-13,2021-12-31,2023-01-13,6257,1.0,0.0,0.0,1.0,0.7138049267640683,True,1.0
2023-01-13,2021-12-31,2023-01-13,6265,1.0,0.0,1.1102230246251565e-16,1.0,0.4475976461116522,False,1.0
2023-01-13,2021-12-31,2023-01-13,6353,0.05130333101447613,0.08304231180169128,0.8656543571838325,1.0,0.7797406927826058,True,-0.03173898078721515
2023-01-13,2021-12-31,2023-01-13,6398,0.22731961497837233,0.022723102660340135,6.938893903907228e-18,0.25004271763871244,0.5872643156359819,False,0.2045965123180322
2023-01-13,2021-12-31,2023-01-13,6399,0.22847946983199985,0.02146603508024774,4.163336342344337e-17,0.24994550491224765,0.5873696640149209,False,0.2070134347517521
2023-01-13,2021-12-31,2023-01-13,6502,0.6539414962242213,5.792120413043609e-17,0.0,0.6539414962242214,0.21176997653925678,False,0.6539414962242212
2023-01-13,2021-12-31,2023-01-13,6503,0.6548284678823292,0.0,0.0,0.6548284678823292,0.21117227183858256,False,0.6548284678823292
2023-01-13,2021-12-31,2023-01-13,6535,0.11745396374035022,0.0,0.26399054956649143,0.38144451330684165,0.25552828814278594,False,0.11745396374035022
2023-01-13,2021-12-31,2023-01-13,6536,0.1170579288326098,0.0,0.1944269165892192,0.311484845421829,0.2545605330374624,False,0.1170579288326098
2023-01-13,2021-12-31,2023-01-13,6586,0.12965995945883824,0.0695585880732191,0.8007814524679425,0.9999999999999999,0.8671656992674035,True,0.060101371385619135
2023-01-13,2021-12-31,2023-01-13,6603,0.8880773452574353,3.5768179055823674e-18,0.11192265474256477,1.0,0.5093920181129725,False,0.8880773452574353
2023-01-13,2021-12-31,2023-01-13,6604,0.6584455695658457,0.2726247379916782,0.06892969244247621,1.0,0.4961646277455496,False,0.38582083157416747
2023-01-13,2021-12-31,2023-01-13,6605,0.6588799549169773,0.2724360862159345,0.06868395886708833,1.0,0.4961418318436416,False,0.38644386870104275
2023-01-13,2021-12-31,2023-01-13,6671,0.8877936680646199,0.11220633193538003,0.0,0.9999999999999999,0.6145211669000976,False,0.7755873361292399
2023-01-13,2021-12-31,2023-01-13,6675,0.4911108303524837,0.5088891696475163,7.737394179410972e-18,1.0,0.5766986967347201,False,-0.017778339295032586
2023-01-13,2021-12-31,2023-01-13,6676,0.49238763255045104,0.5076123674495491,7.725946416560824e-18,1.0,0.5773909702079736,False,-0.015224734899098036
2023-01-13,2021-12-31,2023-01-13,6692,0.6792237727536622,1.0118375301147302e-16,0.32077622724633753,0.9999999999999998,0.3312451629172125,False,0.6792237727536621
2023-01-13,2021-12-31,2023-01-13,6693,0.6801423466447715,0.0,0.3198576533552283,0.9999999999999998,0.3322261468883838,False,0.6801423466447715
2023-01-13,2021-12-31,2023-01-13,6700,0.0,0.22569505935163622,0.29853835309297205,0.5242334124446083,0.41502451267427376,False,-0.22569505935163622
2023-01-13,2021-12-31,2023-01-13,6701,9.275067151874776e-18,0.2251113442612327,0.0,0.2251113442612327,0.4149152418277645,False,-0.2251113442612327
2023-01-13,2021-12-31,2023-01-13,6751,0.8912976694746743,0.0,0.0,0.8912976694746743,0.42743045106871214,False,0.8912976694746743
2023-01-13,2021-12-31,2023-01-13,6781,0.6128871047339116,0.3871128952660884,0.0,1.0,0.4934525996299822,False,0.22577420946782323
2023-01-13,2021-12-31,2023-01-13,6803,0.7442902843999751,5.336892641304592e-17,0.25570971560002487,1.0,0.49604218803184474,False,0.7442902843999751
2023-01-13,2021-12-31,2023-01-13,6843,0.549097844449386,0.032744845268189375,0.0,0.5818426897175754,0.6443592192712575,False,0.5163529991811967
2023-01-13,2021-12-31,2023-01-13,6844,0.24903765436717817,0.0,0.7509623456328216,0.9999999999999998,0.5229905318882563,False,0.24903765436717817
2023-01-13,2021-12-31,2023-01-13,6845,0.4496121756754924,0.10802108829802311,0.44236673602648446,1.0,0.6015424392044113,False,0.3415910873774693
2023-01-13,2021-12-31,2023-01-13,6868,0.7377509334863493,0.0,7.979727989493313e-17,0.7377509334863495,0.4952412855282411,False,0.7377509334863493
2023-01-13,2021-12-31,2023-01-13,6923,1.0,2.7755575615628914e-17,0.0,1.0,0.5761557619481346,False,1.0
2023-01-13,2021-12-31,2023-01-13,6924,1.0,2.7755575615628914e-17,1.9946081892648586e-17,1.0,0.576354362918925,False,1.0
2023-01-13,2021-12-31,2023-01-13,6926,0.8113710858297538,0.18862891417024621,2.9758133177789837e-19,1.0,0.4003309964291152,False,0.6227421716595076
2023-01-13,2021-12-31,2023-01-13,6952,0.15808327185978427,0.02693951465712428,5.4260639454702434e-17,0.1850227865169086,0.4570332965191225,False,0.13114375720266
2023-01-13,2021-12-31,2023-01-13,6972,0.4528787849537679,2.335045058108339e-17,0.5471212150462319,0.9999999999999998,0.6399240514391547,False,0.4528787849537679
2023-01-13,2021-12-31,2023-01-13,6973,0.3227266152437144,0.056096205325971364,5.974772015186152e-17,0.3788228205696858,0.6898748951634441,False,0.266630409917743
2023-01-13,2021-12-31,2023-01-13,6981,0.8352217837858948,9.530831912847344e-17,0.16477821621410504,1.0,0.4213376750351111,False,0.8352217837858947
2023-01-13,2021-12-31,2023-01-13,7005,0.8356806282182163,2.4242328503210644e-17,0.16431937178178363,1.0,0.4216735720450592,False,0.8356806282182163
2023-01-13,2021-12-31,2023-01-13,7130,0.33609411059862737,0.5357246939307136,0.128181195470659,1.0,0.5594378224652063,False,-0.19963058333208628
2023-01-13,2021-12-31,2023-01-13,7133,0.5864062540894323,1.4214674705571848e-17,3.8163916471489756e-17,0.5864062540894323,0.4124199041066967,False,0.5864062540894323
2023-01-13,2021-12-31,2023-01-13,7134,0.5870656221451703,8.553083715690736e-18,0.0,0.5870656221451703,0.4122752034411429,False,0.5870656221451703
2023-01-13,2021-12-31,2023-01-13,7137,1.0,0.0,0.0,1.0,0.7350011855682029,True,1.0
2023-01-13,2021-12-31,2023-01-13,7138,0.9999999999999998,1.6653345369377346e-16,3.478912546748638e-18,0.9999999999999999,0.7349411361569257,True,0.9999999999999997
2023-01-13,2021-12-31,2023-01-13,6,0.913771115813107,9.329760770609447e-18,0.08622888418689291,0.9999999999999999,0.7116490969985804,True,0.913771115813107
2023-01-13,2021-12-31,2023-01-13,17,0.7239688095233978,0.1665598625609935,0.10947132791560872,1.0,0.7243448481162262,True,0.5574089469624043
2023-01-13,2021-12-31,2023-01-13,20,0.706013351378638,6.99007767124855e-17,0.293986648621362,1.0,0.6612048160380386,False,0.7060133513786379
2023-01-13,2021-12-31,2023-01-13,21,0.8663332139924642,0.0,0.0,0.8663332139924642,0.7929675126997708,True,0.8663332139924642
2023-01-13,2021-12-31,2023-01-13,31,0.9999999999999998,2.0479628133152432e-17,1.734723475976807e-17,0.9999999999999998,0.7118869597327737,True,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,39,0.9902613541989875,5.625636610807732e-17,0.0,0.9902613541989876,0.5862047591964406,False,0.9902613541989874
2023-01-13,2021-12-31,2023-01-13,57,0.5531436084925845,0.3365091014832095,0.11034729002420593,1.0,0.7684773724696385,True,0.21663450700937498
2023-01-13,2021-12-31,2023-01-13,61,0.7905911936968629,0.06891710317735515,0.14049170312578185,0.9999999999999999,0.7766101222480478,True,0.7216740905195078
2023-01-13,2021-12-31,2023-01-13,66,0.6207467157472997,0.22501463085206222,0.15423865340063822,1.0,0.7154737098260373,True,0.3957320848952375
2023-01-13,2021-12-31,2023-01-13,83,0.8812382860208401,0.007498932610630532,0.11126278136852917,0.9999999999999998,0.5909039539201233,False,0.8737393534102096
2023-01-13,2021-12-31,2023-01-13,117,0.9909737918560895,9.241828651012434e-18,0.009026208143910634,1.0,0.7152966229500184,True,0.9909737918560895
2023-01-13,2021-12-31,2023-01-13,120,0.5117494564435783,0.13856228542064922,0.3496882581357725,1.0,0.8439841430014998,True,0.3731871710229291
2023-01-13,2021-12-31,2023-01-13,124,0.8886463805864453,0.0,0.02673329343013365,0.9153796740165789,0.7541099130056067,True,0.8886463805864453
2023-01-13,2021-12-31,2023-01-13,127,0.6287725871383267,0.0,4.849173066744615e-17,0.6287725871383267,0.5694790608014858,False,0.6287725871383267
2023-01-13,2021-12-31,2023-01-13,166,0.9783152498376566,0.0,2.050555546644043e-16,0.9783152498376568,0.5002813205610025,False,0.9783152498376566
2023-01-13,2021-12-31,2023-01-13,172,0.5313494516392658,0.34320987026298677,0.12544067809774717,0.9999999999999998,0.9557353123769704,True,0.18813958137627906
2023-01-13,2021-12-31,2023-01-13,173,0.7139111150780828,0.08753719327955672,0.1985516916423604,1.0,0.7497706596699327,True,0.626373921798526
2023-01-13,2021-12-31,2023-01-13,199,0.7194390183136286,0.22220048461237393,0.0583604970739975,1.0,0.9417723191572261,True,0.4972385337012546
2023-01-13,2021-12-31,2023-01-13,209,0.9999999999999998,1.6653345369377346e-16,2.7755575615628907e-17,0.9999999999999999,0.6252047346711528,False,0.9999999999999997
2023-01-13,2021-12-31,2023-01-13,220,0.9558412853655223,1.089713577129095e-16,0.044158714634477736,1.0,0.474087801037816,False,0.9558412853655222
2023-01-13,2021-12-31,2023-01-13,251,0.0,1.0,0.0,1.0,0.7519932486385419,True,-1.0
2023-01-13,2021-12-31,2023-01-13,263,0.7284363621701322,0.0,1.5334955527634975e-15,0.7284363621701337,0.7872800930960488,True,0.7284363621701322
2023-01-13,2021-12-31,2023-01-13,294,0.6592472418202519,0.16494922771439793,0.17580353046535027,1.0,0.6553750079612849,False,0.49429801410585394
2023-01-13,2021-12-31,2023-01-13,308,0.7017715277130485,0.03963368278244361,0.258594789504508,1.0,0.5881081349735446,False,0.6621378449306049
2023-01-13,2021-12-31,2023-01-13,327,0.9999999999999998,1.706133315295959e-17,1.257674520083185e-16,0.9999999999999999,0.501000882584021,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,339,0.8801956588450577,0.0,0.1198043411549423,1.0,0.4808839810940593,False,0.8801956588450577
2023-01-13,2021-12-31,2023-01-13,354,1.0,2.0816681711721685e-17,8.857245919016435e-18,1.0,0.6099825399130676,False,1.0
2023-01-13,2021-12-31,2023-01-13,432,0.7073808026384493,0.014008013708001817,0.0,0.7213888163464511,0.7095512799381893,True,0.6933727889304474
2023-01-13,2021-12-31,2023-01-13,522,0.5803735369000853,0.0,0.0,0.5803735369000853,0.20273300917735515,False,0.5803735369000853
2023-01-13,2021-12-31,2023-01-13,532,0.7520797178830188,0.08810249512519969,0.15981778699178156,1.0,0.5885022350977753,False,0.6639772227578191
2023-01-13,2021-12-31,2023-01-13,547,0.798877025036673,0.0,0.20112297496332662,0.9999999999999997,0.658071267583324,False,0.798877025036673
2023-01-13,2021-12-31,2023-01-13,550,0.9999999999999999,0.0,1.3183898417423734e-16,1.0,0.47486315883373353,False,0.9999999999999999
2023-01-13,2021-12-31,2023-01-13,551,0.6958073689141352,0.2934912856776718,0.010701345408192904,0.9999999999999999,0.6559108834156661,False,0.4023160832364634
2023-01-13,2021-12-31,2023-01-13,589,0.7062599456263073,0.03399128459933404,0.25974876977435857,1.0,0.8137128894839607,True,0.6722686610269732
2023-01-13,2021-12-31,2023-01-13,591,0.43847703046329356,0.19412807762738235,1.3877787807814457e-17,0.6326051080906759,0.8263073932590821,True,0.2443489528359112
2023-01-13,2021-12-31,2023-01-13,601,0.8603365990432954,3.444302374449333e-17,5.689893001203927e-16,0.860336599043296,0.6680287292963767,False,0.8603365990432954
2023-01-13,2021-12-31,2023-01-13,612,0.7073407998256881,0.2164469781878612,0.07621222198645063,0.9999999999999999,0.6763620347289185,False,0.4908938216378269
2023-01-13,2021-12-31,2023-01-13,646,0.39646885846304203,0.30716841797005984,0.0,0.7036372764331018,0.7311505378040934,True,0.08930044049298219
2023-01-13,2021-12-31,2023-01-13,800,0.9401850707333491,0.0,0.05981492926665089,1.0,0.7107805209924842,True,0.9401850707333491
2023-01-13,2021-12-31,2023-01-13,940,0.6384359786974919,1.0797986565509276e-16,0.0,0.638435978697492,0.415512103343196,False,0.6384359786974918
2023-01-13,2021-12-31,2023-01-13,965,0.7924314655254049,0.12015529308897525,0.08741324138561989,1.0,0.7640728348430362,True,0.6722761724364297
2023-01-13,2021-12-31,2023-01-13,1000,0.9999999999999994,1.9428902930940232e-16,3.8857805861880464e-16,1.0,0.6334330162520874,False,0.9999999999999992
2023-01-13,2021-12-31,2023-01-13,1076,0.7534777376841272,0.0,0.2465222623158727,0.9999999999999999,0.646029260880663,False,0.7534777376841272
2023-01-13,2021-12-31,2023-01-13,1088,0.728399280000621,0.025248702105018717,0.2463520178943602,1.0,0.7762664487926272,True,0.7031505778956023
2023-01-13,2021-12-31,2023-01-13,1118,0.7188960104259781,0.24162138396065935,0.039482605613362635,1.0,0.6903499002959208,False,0.4772746264653187
2023-01-13,2021-12-31,2023-01-13,1256,0.5839444699487789,0.16588058041788062,0.2501749496333406,1.0,0.676036713046118,False,0.4180638895308983
2023-01-13,2021-12-31,2023-01-13,1267,0.8616219543330658,0.13837804566693412,1.5795207344492603e-18,0.9999999999999999,0.7092983678970829,True,0.7232439086661316
2023-01-13,2021-12-31,2023-01-13,1268,0.8105537961338979,9.901245870072107e-17,0.0,0.810553796133898,0.6213019995718356,False,0.8105537961338978
2023-01-13,2021-12-31,2023-01-13,1306,1.0,0.0,0.0,1.0,0.4994581646579155,False,1.0
2023-01-13,2021-12-31,2023-01-13,1307,1.0,0.0,7.979727989493313e-17,1.0,0.49910973156401583,False,1.0
2023-01-13,2021-12-31,2023-01-13,1349,0.6097176787889028,0.027502392864432523,1.3877787807814457e-17,0.6372200716533354,0.6969022040262411,False,0.5822152859244702
2023-01-13,2021-12-31,2023-01-13,1382,0.367085934411848,0.571323230935624,0.061590834652527855,0.9999999999999999,0.5437251776667653,False,-0.20423729652377598
2023-01-13,2021-12-31,2023-01-13,1403,0.7062596876304625,0.0,2.3527187142935446e-17,0.7062596876304625,0.3770800002682061,False,0.7062596876304625
2023-01-13,2021-12-31,2023-01-13,1463,0.7311702183647577,2.1798807195105003e-16,0.26882978163524185,0.9999999999999998,0.5752730376109609,False,0.7311702183647575
2023-01-13,2021-12-31,2023-01-13,1475,0.46452322203227275,2.3428645277425365e-20,4.507645329138781e-19,0.46452322203227275,0.13701367263549202,False,0.46452322203227275
2023-01-13,2021-12-31,2023-01-13,1513,0.688195902684476,8.920656263598599e-17,1.0408340855860843e-17,0.6881959026844761,0.4333840364942263,False,0.6881959026844758
2023-01-13,2021-12-31,2023-01-13,1520,0.38671702481619313,0.4837879667023692,0.0,0.8705049915185623,0.6208435836066928,False,-0.09707094188617604
2023-01-13,2021-12-31,2023-01-13,1558,0.805312242284004,0.0,0.194687757715996,1.0,0.5191311509136864,False,0.805312242284004
2023-01-13,2021-12-31,2023-01-13,1559,0.8057584029854463,0.0,0.19424159701455349,0.9999999999999998,0.5194676957652831,False,0.8057584029854463
2023-01-13,2021-12-31,2023-01-13,1622,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,1649,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,1663,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,1696,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,1723,0.7184399359810839,0.0,5.828670879282072e-16,0.7184399359810845,0.46222843025256377,False,0.7184399359810839
2023-01-13,2021-12-31,2023-01-13,1733,0.39840775103642756,0.27928977713883707,0.0,0.6776975281752646,0.618049190668832,False,0.11911797389759049
2023-01-13,2021-12-31,2023-01-13,1734,0.5505208352440933,0.0,5.204170427930421e-17,0.5505208352440933,0.5182029089392768,False,0.5505208352440933
2023-01-13,2021-12-31,2023-01-13,1735,0.5527943763397324,6.713339386010164e-17,6.938893903907228e-17,0.5527943763397326,0.5245181043032658,False,0.5527943763397323
2023-01-13,2021-12-31,2023-01-13,1781,0.5425693381793227,0.16522162682154254,0.16758195379496205,0.8753729187958272,0.6800542897709565,False,0.3773477113577802
2023-01-13,2021-12-31,2023-01-13,1811,0.9999999999999999,5.551115123125783e-17,2.0816681711721685e-17,1.0,0.6024325514277455,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,1881,0.6729040768033406,0.10809810884214564,0.2189978143545137,1.0,0.8079096645311747,True,0.564805967961195
2023-01-13,2021-12-31,2023-01-13,1882,0.23330799445675263,0.7142238256199485,0.05246817992329892,1.0,0.7214064426262329,True,-0.4809158311631958
2023-01-13,2021-12-31,2023-01-13,1883,0.5684729205858825,0.14484609722293915,0.0,0.7133190178088217,0.7389465948351562,True,0.4236268233629433
2023-01-13,2021-12-31,2023-01-13,1884,0.6902645387996887,0.1945877950474775,0.0,0.8848523338471662,0.9051769888162158,True,0.49567674375221127
2023-01-13,2021-12-31,2023-01-13,1886,0.7961015681060614,2.963268574442068e-17,0.0,0.7961015681060614,0.7475001447568752,True,0.7961015681060614
2023-01-13,2021-12-31,2023-01-13,1888,1.0,0.0,9.71445146547012e-17,1.0,0.49996776516675534,False,1.0
2023-01-13,2021-12-31,2023-01-13,1900,0.5203284684724312,0.4154381467675459,0.06423338476002301,1.0,0.7109809105383141,True,0.10489032170488527
2023-01-13,2021-12-31,2023-01-13,1955,0.42689969164108005,0.15985270405962998,0.031944936003824864,0.6186973317045349,0.3323632576895229,False,0.26704698758145007
2023-01-13,2021-12-31,2023-01-13,1980,0.6929741734228266,0.14242558994432575,0.0,0.8353997633671524,0.8386708132131825,True,0.5505485834785009
2023-01-13,2021-12-31,2023-01-13,1985,0.9131254823150112,0.0,0.0,0.9131254823150112,0.7733484527363361,True,0.9131254823150112
2023-01-13,2021-12-31,2023-01-13,2173,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,2305,0.6589251559004798,0.17142585444063735,0.16964898965888284,1.0,0.8370261594189244,True,0.4874993014598425
2023-01-13,2021-12-31,2023-01-13,2340,0.6808245100761061,0.30655788841357595,0.012617601510317758,0.9999999999999999,0.8753496962506615,True,0.37426662166253016
2023-01-13,2021-12-31,2023-01-13,2386,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,2419,0.8528903237391021,0.0,0.0,0.8528903237391021,0.6267080894539718,False,0.8528903237391021
2023-01-13,2021-12-31,2023-01-13,2424,0.2591140031829522,1.9212396829839194e-17,0.0,0.2591140031829522,0.12490397755081495,False,0.2591140031829522
2023-01-13,2021-12-31,2023-01-13,2553,0.8321238626075218,1.0805694847440586e-17,0.0,0.8321238626075218,0.7221852018959105,True,0.8321238626075218
2023-01-13,2021-12-31,2023-01-13,2562,0.8845791641938526,8.877187407246153e-20,0.0,0.8845791641938526,0.8895520055206817,True,0.8845791641938526
2023-01-13,2021-12-31,2023-01-13,2593,0.6153550617917727,0.15586658075799004,0.0,0.7712216425497627,0.7894453628739947,True,0.45948848103378265
2023-01-13,2021-12-31,2023-01-13,2598,0.7929442256450634,5.612039923848859e-18,0.20705577435493658,1.0,0.6782039643196399,False,0.7929442256450634
2023-01-13,2021-12-31,2023-01-13,2599,0.7936381234405999,0.0,0.20636187655939997,0.9999999999999999,0.6787144662744018,False,0.7936381234405999
2023-01-13,2021-12-31,2023-01-13,2692,0.731117466856484,0.0,1.5276098540180954e-16,0.7311174668564842,0.45978827758508023,False,0.731117466856484
2023-01-13,2021-12-31,2023-01-13,2708,0.9999999999999998,7.805540257980072e-18,1.3877787807814454e-16,0.9999999999999999,0.4572181509684511,False,0.9999999999999998
2023-01-13,2021-12-31,2023-01-13,2802,0.5662079179030045,0.04710336851354538,5.325173624505775e-16,0.6133112864165504,0.6323136091370943,False,0.5191045493894592
2023-01-13,2021-12-31,2023-01-13,3032,0.829330959429358,1.0216871617184313e-16,0.17066904057064197,1.0,0.4957452709158169,False,0.8293309594293579
2023-01-13,2021-12-31,2023-01-13,3095,0.9902839161872363,3.3007692154169606e-17,0.009716083812763735,1.0,0.548250735037445,False,0.9902839161872363
2023-01-13,2021-12-31,2023-01-13,3096,0.991650242347882,0.0,0.00834975765211791,0.9999999999999999,0.5497611623428753,False,0.991650242347882
2023-01-13,2021-12-31,2023-01-13,3232,0.030608298038753964,0.9693917019612461,1.2755854742732168e-18,1.0,0.6939373255461181,False,-0.9387834039224922
2023-01-13,2021-12-31,2023-01-13,3233,0.03151292455828046,0.9684870754417195,3.837713485197619e-18,1.0,0.6936512530782821,False,-0.936974150883439
2023-01-13,2021-12-31,2023-01-13,3284,0.7509594514900025,0.0,0.24904054850999752,1.0,0.40939056635478577,False,0.7509594514900025
2023-01-13,2021-12-31,2023-01-13,3311,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,3312,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,3416,0.30461923931432666,0.1304245538498964,0.0,0.43504379316422304,0.28719180985269677,False,0.17419468546443026
2023-01-13,2021-12-31,2023-01-13,3492,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,3494,0.7650841228919315,0.07912243815494488,0.0,0.8442065610468764,0.9102204087906975,True,0.6859616847369866
2023-01-13,2021-12-31,2023-01-13,3567,0.9958667476126092,0.004133252387390818,2.7690525168971404e-18,1.0,0.6880270391555716,False,0.9917334952252184
2023-01-13,2021-12-31,2023-01-13,3622,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,3623,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,3751,0.48231909699999825,0.4485539845984819,0.0,0.9308730815984801,0.5274263853041337,False,0.03376511240151636
2023-01-13,2021-12-31,2023-01-13,3822,0.6316563999543168,0.0085926666404099,0.35975093340527337,1.0,0.5723512631328702,False,0.6230637333139069
2023-01-13,2021-12-31,2023-01-13,3823,0.6322074811376047,0.008454804675774086,0.3593377141866212,1.0,0.5728061389938903,False,0.6237526764618306
2023-01-13,2021-12-31,2023-01-13,4065,0.0,0.0,0.0,0.0,,False,0.0
2023-01-13,2021-12-31,2023-01-13,4076,0.6050394913491146,0.12980408528119172,0.2651564233696937,1.0,0.6913733929822458,False,0.4752354060679229
2023-01-13,2021-12-31,2023-01-13,4112,0.7514852744482309,0.0,7.632783294297951e-16,0.7514852744482317,0.41058901800149916,False,0.7514852744482309
2023-01-13,2021-12-31,2023-01-13,4148,0.9277174182237219,7.232921421592063e-18,0.07228258177627807,1.0,0.7763868103477373,True,0.9277174182237219
